title,tmdbId,genres,keywords,poster_url,top_cast,director
Edward II,43654,"['History', 'Romance', 'Drama']","['based on play or musical', 'edward ii']",https://image.tmdb.org/t/p/w500//sB3ktIeyCoudoRMJgzo9goA9k1v.jpg,"['Steven Waddington', 'Tilda Swinton', 'Andrew Tiernan', 'Nigel Terry']",Derek Jarman
The Road to Guantanamo,7872,"['Documentary', 'Drama']","['cuba', 'guantánamo', 'independent film']",https://image.tmdb.org/t/p/w500//deM5htQLvRjcRkeIFtaOdd5TDrC.jpg,"['Riz Ahmed', 'Farhad Harun', 'Waqar Siddiqui', 'Afran Usman']",Michael Winterbottom
Leonard Cohen: I'm Your Man,57406,['Documentary'],['woman director'],https://image.tmdb.org/t/p/w500//5b2G1junuUkQn5MtMDXobzHUbDZ.jpg,"['Leonard Cohen', 'Martha Wainwright', 'Rufus Wainwright', 'Beth Orton']",Lian Lunson
The Oh in Ohio,14474,"['Comedy', 'Drama', 'Romance']","['sex', 'adultery', 'depression', 'infidelity', 'nightclub', 'nudity', 'orgasm', 'promise', 'bikini', 'guru', 'love', 'lesbian', 'lust', 'drug', 'therapy', 'pleasure']",https://image.tmdb.org/t/p/w500//6UNjCz9wn7DzYzPu90NLZkzBDFs.jpg,"['Parker Posey', 'Danny DeVito', 'Paul Rudd', 'Mischa Barton']",Billy Kent
Little Miss Sunshine,773,"['Comedy', 'Drama']","['california', 'brother sister relationship', 'wife husband relationship', ""family's daily life"", 'oscar award', 'highway', 'professor for literature', 'beauty contest', 'beauty queen contest', 'road trip', 'family relationships', 'family holiday', 'road movie', 'woman director', 'beauty pageant']",https://image.tmdb.org/t/p/w500//tFnTds88mCuLcLPBseK1kF2E3qv.jpg,"['Greg Kinnear', 'Toni Collette', 'Steve Carell', 'Paul Dano']",Jonathan Dayton
The Fallen Idol,21631,"['Drama', 'Mystery', 'Thriller']","['butler', 'suspicion', 'witness', 'embassy', 'boy']",https://image.tmdb.org/t/p/w500//sCcjmsYVgh0urTbLqQgEeskkmPt.jpg,"['Ralph Richardson', 'Michèle Morgan', 'Sonia Dresdel', 'Bobby Henrey']",Carol Reed
Babel,1164,['Drama'],"['terror', 'loss of mother', 'gun', 'morocco', 'deaf-mute', 'san diego', 'ecstasy', 'illegal immigration', 'first time', 'nanny', 'daughter', 'bullet wound', 'ensemble cast']",https://image.tmdb.org/t/p/w500//uGj7NH3rFsUOmSBiPxsv4EBqHk5.jpg,"['Brad Pitt', 'Cate Blanchett', 'Gael García Bernal', 'Rinko Kikuchi']",Alejandro González Iñárritu
Strangers with Candy,13141,['Comedy'],['independent film'],https://image.tmdb.org/t/p/w500//hPx4aELIbpf6ZRdHPmBH5h5Qs95.jpg,"['Amy Sedaris', 'Stephen Colbert', 'Paul Dinello', 'Greg Hollimon']",Paul Dinello
Wordplay,35199,['Documentary'],"['competition', 'documentary', 'contest', 'crossword puzzle']",https://image.tmdb.org/t/p/w500//cxEPdo3JW6cZd6ppoBb1sYRReGL.jpg,"['Will Shortz', 'Merl Reagle', 'Tyler Hinman', 'Trip Payne']",Patrick Creadon
Army of Shadows,15383,"['War', 'Drama']","['paris', 'concentration camp', 'world war ii', 'german', 'czech', 'nazis', 'french resistance', 'german occupation']",https://image.tmdb.org/t/p/w500//aqNZWM9bspt8zaDvVRIRiWxRVJ7.jpg,"['Lino Ventura', 'Paul Meurisse', 'Jean-Pierre Cassel', 'Simone Signoret']",Jean-Pierre Melville
Little Man,9072,"['Comedy', 'Crime']","['baby', 'adoption', 'married couple', 'small person', 'criminal']",https://image.tmdb.org/t/p/w500//zlmlkLVNexUciv3ffdtqHELEVgg.jpg,"['Marlon Wayans', 'Shawn Wayans', 'Kerry Washington', 'John Witherspoon']",Keenen Ivory Wayans
End of the Spear,14120,"['Adventure', 'Drama']",['drama'],https://image.tmdb.org/t/p/w500//zG34Ekd2FfPgvpoKGqcXaqVL2R8.jpg,"['Louie Leonardo', 'Chad Allen', 'Jack Guzman', 'Chase Ellison']",Jim Hanon
Monster House,9297,"['Animation', 'Comedy', 'Family', 'Fantasy']","['monster', 'secret', 'toy', 'children', 'neighbor', 'mission', 'child']",https://image.tmdb.org/t/p/w500//zCRPr4bkO3ae0U1134vJ39xZnAG.jpg,"['Ryan Newman', 'Steve Buscemi', 'Mitchel Musso', 'Sam Lerner']",Gil Kenan
Snakes on a Plane,326,"['Action', 'Crime', 'Horror', 'Thriller']","['snake', 'airplane', 'suspense', 'fbi agent', 'death', 'animal attack', 'first class', 'duringcreditsstinger', 'snake attack', 'witness to a crime']",https://image.tmdb.org/t/p/w500//9wqWQ5rXQG6daMpowqwadGjI768.jpg,"['Samuel L. Jackson', 'Julianna Margulies', 'Kenan Thompson', 'Nathan Phillips']",David R. Ellis
Scoop,512,"['Comedy', 'Mystery']","['upper class', 'prostitute', 'journalist', 'drowning', 'newspaper', 'magic', 'tarot cards', 'magic show', 'lordship', 'suspicion of murder', 'headline', 'funeral', 'investigation', 'daughter', 'music instrument', 'afterlife', 'swimming pool', 'murder', 'wealth', 'american', 'united kingdom']",https://image.tmdb.org/t/p/w500//aHvZYoQNRTMrfs46pj64b9GrbaK.jpg,"['Scarlett Johansson', 'Hugh Jackman', 'Woody Allen', 'Ian McShane']",Woody Allen
Talladega Nights: The Ballad of Ricky Bobby,9718,['Comedy'],"['north carolina', 'prayer', 'family dinner', 'motorcycle', 'advertising', 'divorce', 'automobile racing', 'nascar', 'dog trainer', 'car movie', 'sport competition', 'psychosomatic illness', 'french stereotype', 'aftercreditsstinger', 'duringcreditsstinger']",https://image.tmdb.org/t/p/w500//3iCiTqsmJz1mO85AHzTiHNkRmb6.jpg,"['Will Ferrell', 'John C. Reilly', 'Sacha Baron Cohen', 'Gary Cole']",Adam McKay
Night at the Museum,1593,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']","['museum', 'skeleton', 'night shift', 'chaos', 'genghis khan', 'maya civilization', 'natural history', 'theodore roosevelt', 'dinosaur', ""based on children's book"", 'magical object', 'security guard', 'duringcreditsstinger', 'inanimate objects coming to life']",https://image.tmdb.org/t/p/w500//uY9k8t2FQkMj60obnAnsPKLxHCE.jpg,"['Ben Stiller', 'Jake Cherry', 'Carla Gugino', 'Robin Williams']",Shawn Levy
World Trade Center,1852,"['Drama', 'History', 'Thriller']","['terror', 'runaway', 'alarm clock', 'hero', 'firemen', 'fire engine', 'war on terror', 'rescue', 'marine', 'hospital', 'trapped', 'rubble', 'rescue team']",https://image.tmdb.org/t/p/w500//bfTiVc8kxq8uRXeblV3Ct35APGu.jpg,"['Nicolas Cage', 'Maria Bello', 'Maggie Gyllenhaal', 'Michael Peña']",Oliver Stone
Stranger Than Fiction,1262,"['Comedy', 'Drama', 'Fantasy', 'Romance']","['professor', 'literature', 'love', 'romantic comedy', 'author', 'fate', 'death', 'dying', 'novelist', 'publisher', 'what if']",https://image.tmdb.org/t/p/w500//nCzcepubwShvZ4vbCsygQNgF2Z1.jpg,"['Will Ferrell', 'Maggie Gyllenhaal', 'Dustin Hoffman', 'Emma Thompson']",Marc Forster
Miami Vice,82,"['Action', 'Adventure', 'Crime', 'Thriller']","['based on tv series', 'drug deal', 'havana cuba', 'speedboat\xa0']",https://image.tmdb.org/t/p/w500//iJPSls4taB09EUKtLj6FjFSprb3.jpg,"['Jamie Foxx', 'Colin Farrell', 'Gong Li', 'Luis Tosar']",Michael Mann
On Dangerous Ground,31152,"['Crime', 'Drama', 'Thriller']","['bad cop', 'redemption', 'blindness', 'woman director', 'film noir']",https://image.tmdb.org/t/p/w500//dJiSzEf5uGV0l9bQbaCyk7ob2YP.jpg,"['Ida Lupino', 'Robert Ryan', 'Ward Bond', 'Charles Kemper']",Nicholas Ray
The Pursuit of Happyness,1402,['Drama'],"['san francisco', 'single parent', 'homeless person', 'bus', 'worker', 'homelessness', 'work', 'church service', 'bad luck', 'biography', 'salesman', 'stockbroker']",https://image.tmdb.org/t/p/w500//lBYOKAMcxIvuk9s9hMuecB9dPBV.jpg,"['Will Smith', 'Jaden Smith', 'Thandie Newton', 'Brian Howe']",Gabriele Muccino
John Tucker Must Die,9293,['Comedy'],"['high school', 'basketball', 'revenge', 'falling in love', 'teenage boy', 'woman director', 'school life', 'cheater']",https://image.tmdb.org/t/p/w500//l8B01BFBpIyycO2DopROessWzQU.jpg,"['Jesse Metcalfe', 'Brittany Snow', 'Ashanti', 'Sophia Bush']",Betty Thomas
The Ant Bully,9906,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']","['ant', 'child hero', 'shrinking', 'ant-hill', 'children']",https://image.tmdb.org/t/p/w500//oFuqX0inTvbA1XAFv2x3CQnI65m.jpg,"['Julia Roberts', 'Meryl Streep', 'Nicolas Cage', 'Paul Giamatti']",John A. Davis
Mrs Palfrey at The Claremont,47880,"['Comedy', 'Drama']","['poetry', 'friendship', 'memory']",https://image.tmdb.org/t/p/w500//guBTZqneHNP9aFvUglwrVheRYbK.jpg,"['Joan Plowright', 'Rupert Friend', 'Zoë Tapper', 'Anna Massey']",Dan Ireland
Cría Cuervos,51857,['Drama'],"['madrid', 'sister sister relationship', 'strange world of adults']",https://image.tmdb.org/t/p/w500//diJx8NUTPoFOHwbhXEeHOsjVxLL.jpg,"['Geraldine Chaplin', 'Mónica Randall', 'Florinda Chico', 'Ana Torrent']",Carlos Saura
Crank,1948,"['Action', 'Thriller', 'Crime']","['poison', 'helicopter', 'assassin', 'nudity', 'hitman', 'adrenalin', 'fistfight', 'swimming pool', 'revenge', 'shootout', 'motorcycle', 'drug', 'cell phone', 'car chase', 'though guy', 'pharmacy', 'defibrillation', 'hospital gown', 'emergency room', 'aftercreditsstinger', 'sweatshop', 'run', 'epinephrine']",https://image.tmdb.org/t/p/w500//toaY9CoMAy37QNv8HbbUqWS4X1Q.jpg,"['Jason Statham', 'Amy Smart', 'Jose Pablo Cantillo', 'Efren Ramirez']",Brian Taylor
The Secret Life of Words,148,"['Drama', 'Romance']","['nurse', 'yugoslavia', 'factory worker', 'dubrovnik', 'depression', 'loss of lover', 'war crimes', 'factory', 'dying and death', 'torture', 'oil platform', 'woman director', 'hearing impaired']",https://image.tmdb.org/t/p/w500//5V7i63rodY56cGWmPATxumzj4xv.jpg,"['Sarah Polley', 'Tim Robbins', 'Javier Cámara', 'Eddie Marsan']",Isabel Coixet
Chaos,5289,"['Drama', 'Action', 'Crime']","['chaos theory', 'bank robbery']",https://image.tmdb.org/t/p/w500//oOQ3PS8wp5Iezqc5LChOq2S97Jl.jpg,"['Jason Statham', 'Ryan Phillippe', 'Wesley Snipes', 'Henry Czerny']",Tony Giglio
The Night Listener,9782,"['Drama', 'Thriller']","['radio station', 'radio presenter', 'radio transmission', 'independent film']",https://image.tmdb.org/t/p/w500//fNXIweKikMLedQl6Wks0PLGqn89.jpg,"['Toni Collette', 'Robin Williams', 'Joe Morton', 'Bobby Cannavale']",Patrick Stettner
Murmur of the Heart,42501,"['Comedy', 'Drama', 'Romance']","['jazz', 'incest', 'boy scout', 'resort sex']",https://image.tmdb.org/t/p/w500//uIysfvyTIIdfI6MmfAIBLgFb3OB.jpg,"['Lea Massari', 'Benoît Ferreux', 'Daniel Gélin', 'Michael Lonsdale']",Louis Malle
Compulsion,35921,"['Crime', 'Drama']","['child murderer', 'courtroom']",https://image.tmdb.org/t/p/w500//fdYoG4uxbTbQ8Wv4BLxWiP7rrkm.jpg,"['Orson Welles', 'Diane Varsi', 'Dean Stockwell', 'Bradford Dillman']",Richard Fleischer
Dirty Mary Crazy Larry,19017,"['Action', 'Adventure', 'Crime']","['robbery', 'helicopter', 'mechanic', 'on the run']",https://image.tmdb.org/t/p/w500//yVZpTxKRo24OJhUfSZKb6pnoHVY.jpg,"['Peter Fonda', 'Susan George', 'Adam Roarke', 'Kenneth Tobey']",John Hough
Step Up,9762,"['Music', 'Drama', 'Romance', 'Crime']","['dancing', 'new love', 'dance', 'baltimore', 'art school', 'woman director']",https://image.tmdb.org/t/p/w500//9Y2i54Etpx7JvCxj6D8P3VAH152.jpg,"['Channing Tatum', 'Jenna Dewan', 'Damaine Radcliff', ""De'Shawn Washington""]",Anne Fletcher
Zoom,14113,"['Family', 'Fantasy', 'Comedy']","['superhero', 'kids and family']",https://image.tmdb.org/t/p/w500//v4rSFmiy0v9D7qmKkaUVJn5UhZ1.jpg,"['Tim Allen', 'Courteney Cox', 'Chevy Chase', 'Spencer Breslin']",Peter Hewitt
Mind Game,21712,"['Adventure', 'Animation', 'Mystery']","['new love', 'heaven', 'cruelty']",https://image.tmdb.org/t/p/w500//e5mV1iVcjg7nkpJrskQOnFCR4H9.jpg,"['Koji Imada', 'Sayaka Maeda', 'Takashi Fujii', 'Seiko Takuma']",Masaaki Yuasa
Half Nelson,7859,['Drama'],"['date', 'ex-girlfriend', 'bicycle', 'crack', 'independent film']",https://image.tmdb.org/t/p/w500//72lgvvddfixvforlrp3qZ6E7zVv.jpg,"['Ryan Gosling', 'Jeff Lima', 'Shareeka Epps', 'Nathan Corbett']",Ryan Fleck
Tideland,11559,"['Fantasy', 'Drama', 'Thriller', 'Science Fiction']","['sex', 'isolation', 'magic', 'addicted', 'fear', 'world', 'explosion', 'drug', 'illness', 'parents', 'imagination', 'lonely', 'hopeless', 'dolls']",https://image.tmdb.org/t/p/w500//juYEAmlSniLwjBjTV2JQ489pAo5.jpg,"['Jodelle Ferland', 'Janet McTeer', 'Jennifer Tilly', 'Jeff Bridges']",Terry Gilliam
Adam's Apples,1023,"['Drama', 'Comedy', 'Crime']","['neo-nazi', 'pastor', 'suppressed past', 'cynic', 'lie', 'parish', 'faith', 'satire', 'god', 'dark comedy', 'religion', 'church', 'alcoholic', 'apple', 'good and bad', 'religious humour']",https://image.tmdb.org/t/p/w500//v5KtTI8uFWqOed7dL3nzAvOTCn2.jpg,"['Mads Mikkelsen', 'Ulrich Thomsen', 'Paprika Steen', 'Ole Thestrup']",Anders Thomas Jensen
Cabin in the Sky,59964,"['Fantasy', 'Music']","['angel', 'hell', 'prayer', 'shooting', 'singer', 'church', 'gambler']",https://image.tmdb.org/t/p/w500//6MSTz2fS8P7ufuCXIHBFpjqW9tr.jpg,"['Ethel Waters', ""Eddie 'Rochester' Anderson"", 'Lena Horne', 'Louis Armstrong']",Vincente Minnelli
Accepted,9788,['Comedy'],"['hot dog costume', 'electro shock', 'fake school', 'strait jacket', 'croquet', 'sprinkler system']",https://image.tmdb.org/t/p/w500//pMh1dCw5vhMATmJs0ve0OpoSVED.jpg,"['Justin Long', 'Jonah Hill', 'Blake Lively', 'Adam Herschman']",Steve Pink
Captain January,57840,"['Comedy', 'Family']","['boarding school', 'orphanage', 'lighthouse keeper   ']",https://image.tmdb.org/t/p/w500//uMAquXBUNLKgJhfTQdO9wXCwaOO.jpg,"['Shirley Temple', 'Guy Kibbee', 'Slim Summerville', 'Buddy Ebsen']",David Butler
The Illusionist,1491,"['Fantasy', 'Drama', 'Thriller', 'Romance']","['magic', 'princess', 'love', 'rivalry', 'vienna austria', 'crown prince', 'duchess', 'supernatural power', 'childhood sweetheart', 'vienna']",https://image.tmdb.org/t/p/w500//4I1oOPHNrHLcvz3wTMuETJLws9z.jpg,"['Edward Norton', 'Jessica Biel', 'Paul Giamatti', 'Rufus Sewell']",Neil Burger
The Queen,1165,['Drama'],"['upper class', 'loss of mother', 'great britain', 'sadness', 'queen', 'monarchy', 'paparazzi', 'prime minister', 'headline', 'oscar award', 'dying and death', 'queen elisabeth ii', 'prince charles', 'buckingham palace', 'royal family', 'lady diana spencer']",https://image.tmdb.org/t/p/w500//v08RH5Cx9EFAQMBWQuE5jHAgHYs.jpg,"['Helen Mirren', 'Michael Sheen', 'James Cromwell', 'Sylvia Syms']",Stephen Frears
Beerfest,9988,['Comedy'],"['germany', 'competition', 'prostitute', 'alcohol', 'beer', 'oktoberfest']",https://image.tmdb.org/t/p/w500//5srGbSv3zhEUjXFOZR9qHkgJO6l.jpg,"['Erik Stolhanske', 'Jay Chandrasekhar', 'Steve Lemme', 'Paul Soter']",Jay Chandrasekhar
Blithe Spirit,19072,"['Fantasy', 'Drama', 'Comedy', 'Romance']","['love triangle', 'married couple', 'exorcism', 'medium', 'murder', 'based on play or musical', 'trance', 'author', 'maid', 'widower', 'novelist', 'ghost', 'mystery writer', 'second wife', 'séance', 'first wife', 'late wife']",https://image.tmdb.org/t/p/w500//mBKB90yS8Gti4QhcYGuUeJmeOoC.jpg,"['Rex Harrison', 'Constance Cummings', 'Kay Hammond', 'Margaret Rutherford']",David Lean
The Red Balloon,15265,"['Fantasy', 'Drama', 'Family']","['paris', 'balloon']",https://image.tmdb.org/t/p/w500//3XrEggEOEnKGi8hTOau44vcvbmV.jpg,"['Pascal Lamorisse', 'Georges Sellier', 'Paul Perey', 'Vladimir Popov']",Albert Lamorisse
Green for Danger,29589,"['Drama', 'Mystery', 'Thriller']","['bomb', 'england', 'nurse', 'detective', 'scotland yard', 'operation', 'world war ii', 'narration', 'postman', 'police', 'party', 'woods', 'murder', 'eccentric', 'hospital', 'doctor']",https://image.tmdb.org/t/p/w500//a4DKicJXJc2IZ5Ze8fU34sZTT4L.jpg,"['Leo Genn', 'Alastair Sim', 'Trevor Howard', 'Sally Gray']",Sidney Gilliat
The Wicker Man,9708,"['Mystery', 'Thriller', 'Horror']","['california', 'island', 'airplane', 'limousine', 'car crash', 'allergy', 'bee']",https://image.tmdb.org/t/p/w500//9G6TBckQUKdx3dnn55abUCmonRX.jpg,"['Nicolas Cage', 'Ellen Burstyn', 'Kate Beahan', 'Frances Conroy']",Neil LaBute
Crossover,14351,"['Action', 'Adventure', 'Drama']","['street gang', 'black people', 'sport', 'high school sports']",https://image.tmdb.org/t/p/w500//jMShqkxESzjcXWdhGJz65CPWi8L.jpg,"['Anthony Mackie', 'Marcello Thedford', 'Allen Payne', 'Wesley Jonathan']",Preston A. Whitmore II
The Wind That Shakes the Barley,1116,"['Drama', 'History', 'War']","['london england', 'brother brother relationship', 'england', 'civil war', 'resistance', 'guerrilla', 'underground', 'opression', 'traitor', 'mercenary', 'independence', 'british army', 'dublin', 'irish civil war', 'peace', 'weapon', 'rural setting', 'irish republican army', 'ireland', 'colonialism']",https://image.tmdb.org/t/p/w500//9XquDdOGrlC0EAbPoOXALqS2dDh.jpg,"['Cillian Murphy', 'Pádraic Delaney', 'Liam Cunningham', 'Orla Fitzgerald']",Ken Loach
Severance,5072,"['Horror', 'Comedy', 'Thriller']","['will to survive', 'killer', 'forced retirement', 'defence company', 'jump the shark', 'team building']",https://image.tmdb.org/t/p/w500//yg1XRTyH5knwh3Tnij2sUV0ZZ5w.jpg,"['Danny Dyer', 'Laura Harris', 'Toby Stephens', 'Tim McInnerny']",Christopher Smith
Hollywoodland,1249,"['Drama', 'Thriller', 'Crime']","['detective', 'jealousy', 'dying and death', 'deceived wife', 'lovers', 'investigation', 'observer', 'super powers']",https://image.tmdb.org/t/p/w500//fhLRUXpVGBsDL2dMWkOwuPNzlrq.jpg,"['Adrien Brody', 'Diane Lane', 'Ben Affleck', 'Bob Hoskins']",Allen Coulter
The Covenant,9954,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']","['magic', 'male friendship', 'college', 'supernatural powers', 'teenager']",https://image.tmdb.org/t/p/w500//4jwVlbGt3BeLr8HCbCTVa72IcWe.jpg,"['Steven Strait', 'Laura Ramsey', 'Jessica Lucas', 'Taylor Kitsch']",Renny Harlin
Sherrybaby,13075,['Drama'],"['independent film', 'mother daughter relationship', 'woman director']",https://image.tmdb.org/t/p/w500//j97X0h6JTN4owVc4le7fOUj54Rx.jpg,"['Maggie Gyllenhaal', 'Michelle Hurst', 'Sandra Rodríguez', 'Danny Trejo']",Laurie Collyer
Idiocracy,7512,"['Adventure', 'Comedy', 'Science Fiction']","['prostitute', 'capitalism', 'usa president', 'arena', 'congress', 'future', 'human experimentation', 'dystopia', 'army', 'stupidity', 'hibernation', 'dark comedy', 'social satire', 'brainwashing', 'surveillance', 'u.s. congress', 'dystopic future', 'mass media']",https://image.tmdb.org/t/p/w500//6cTHBq49ApwsJaRr3ojlY1cmiXk.jpg,"['Luke Wilson', 'Maya Rudolph', 'Dax Shepard', 'Terry Crews']",Mike Judge
Jesus Camp,1776,['Documentary'],"['christianity', 'religious education', 'summer camp', 'god', 'independent film', 'conservatism', 'church', 'evangelical christianity', 'belief in god', 'right wing', 'religious fundamentalism', 'indoctrination', 'woman director']",https://image.tmdb.org/t/p/w500//6ueSRBYaicEYvR2sFHVvptKNaxI.jpg,"['Becky Fischer', 'Mike Papantonio', 'Ted Haggard', 'Lou Engle']",Heidi Ewing
The Tiger and the Snow,10846,"['Comedy', 'Drama', 'Romance']","['medicine', 'professor for literature', 'bagdad', 'poet', 'iraq', 'autorin', 'falling in love', 'illness']",https://image.tmdb.org/t/p/w500//i03x8Wk8b4QKMCSinKiFbCHp7OY.jpg,"['Roberto Benigni', 'Nicoletta Braschi', 'Tom Waits', 'Emilia Fox']",Roberto Benigni
The Fountain,1381,"['Drama', 'Adventure', 'Science Fiction', 'Romance']","['brain tumor', 'operation', 'queen', ""love of one's life"", 'surgeon', 'tree', 'dying and death', 'transience', 'immortality', 'maya civilization', 'monkey', 'conquest']",https://image.tmdb.org/t/p/w500//tnmkVAYrHITpdKgmZ7CzVBEI4ho.jpg,"['Hugh Jackman', 'Rachel Weisz', 'Ellen Burstyn', 'Mark Margolis']",Darren Aronofsky
The Science of Sleep,300,"['Comedy', 'Drama', 'Fantasy']","['paris', 'date', 'mexico', 'sex', 'jealousy', 'dream', 'subconsciousness', 'magic', 'nudity', 'nightmare', 'cloud', 'love', 'travel', 'escape', 'art', 'imagination', 'insecure']",https://image.tmdb.org/t/p/w500//1qCq228LsNtUseCnNE7Naw6NBUz.jpg,"['Gael García Bernal', 'Charlotte Gainsbourg', 'Miou-Miou', 'Alain Chabat']",Michel Gondry
The Black Dahlia,9676,['Drama'],"['pornography', 'observer', 'los angeles', 'murder hunt']",https://image.tmdb.org/t/p/w500//rfW1Bg20w4HQNfN8HUn2EkWv13s.jpg,"['Josh Hartnett', 'Scarlett Johansson', 'Aaron Eckhart', 'Hilary Swank']",Brian De Palma
Everyone's Hero,15213,"['Action', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family']","['baseball bat', 'sport', 'theft', 'new york yankees']",https://image.tmdb.org/t/p/w500//oREaCSkE2FHBk2gChlMprVuIllL.jpg,"['William H. Macy', 'Rob Reiner', 'Brian Dennehy', 'Ritchie Allen']",Christopher Reeve
The Seventh Continent,32761,['Drama'],['continents'],https://image.tmdb.org/t/p/w500//hPwtcwwmOnW7Mqr1s170LHxa74A.jpg,"['Birgit Doll', 'Dieter Berner', 'Leni Tanzer', 'Silvia Fenz']",Michael Haneke
Streamers,66487,['Drama'],['independent film'],https://image.tmdb.org/t/p/w500//wpPAzncyZxVWioayD23sFYrwx72.jpg,"['Matthew Modine', 'Michael Wright', 'Mitchell Lichtenstein', 'David Alan Grier']",Robert Altman
Taxidermia,15742,"['Drama', 'Horror', 'Comedy']","['masochism', 'taxidermy', 'unsimulated sex', 'vomiting', 'black comedy']",https://image.tmdb.org/t/p/w500//uRqxKim0Vr1JZPLYcR1rjFtu74p.jpg,"['Molnár Piroska', 'Mária Bodor', 'Albert Oláh', 'Sándor Hamar ']",György Pálfi
