,genres,keywords,tmdbId,poster_path,title,top_cast,cast_size,crew_size,director
8593,"['Comedy', 'Romance']",[],44516,/smVuzlaZz9DM9v46eROPAxnJ5nF.jpg,"Same Love, Same Rain","['Ricardo Darín', 'Soledad Villamil', 'Eduardo Blanco', 'Ulises Dumont']",8,3,Juan José Campanella
8594,"['War', 'Drama', 'History', 'Action']","['world war ii', 'nazis', 'art theft', 'post world war ii']",152760,/buKyrMjMaK78uFdZAbp5Wg3Eveq.jpg,The Monuments Men,"['Matt Damon', 'Cate Blanchett', 'George Clooney', 'Bill Murray']",22,21,George Clooney
8595,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","['father son relationship', 'creativity', 'friendship', 'part live action', 'toys', 'based on toy', 'falling in love', 'super powers', 'duringcreditsstinger', 'different worlds', 'lego', 'batman']",137106,/lMHbadNmznKs5vgBAkHxKGHulOa.jpg,The Lego Movie,"['Chris Pratt', 'Will Ferrell', 'Elizabeth Banks', 'Will Arnett']",35,82,Phil Lord
8596,"['Action', 'Science Fiction']","['cyborg', 'future', 'dystopia', 'police', 'remake', 'violence', 'detroit']",97020,/hFQcC5eSSHqJfk70RdgrMMxGuYt.jpg,RoboCop,"['Joel Kinnaman', 'Gary Oldman', 'Michael Keaton', 'Abbie Cornish']",16,27,José Padilha
8597,"['Comedy', 'Crime']","['book', 'brotherhood', 'risk', 'brother', 'thief', 'revenge', 'honor', 'heist', 'gang', 'motorcycle', 'trust', 'art', 'game', 'daredevil', 'con', 'steal', 'historic']",209247,/sQMlLB4lzfumxyaJBf8VTiPpERH.jpg,The Art of the Steal,"['Kurt Russell', 'Matt Dillon', 'Jay Baruchel', 'Kenneth Welsh']",27,9,Jonathan Sobol
8598,"['Drama', 'Mystery']","['sex', 'bondage', 'whip', 'masochism', 'nymphomaniac', 'tragedy', 'lesbian', 'masturbation', 'addict', 'sex addict', 'extreme pain']",249397,/2FBFiDhx3tGe8PG4A5iuCbeIJ4s.jpg,Nymphomaniac: Vol. II,"['Charlotte Gainsbourg', 'Stellan Skarsgård', 'Shia LaBeouf', 'Willem Dafoe']",42,7,Lars von Trier
8599,"['Adventure', 'Fantasy', 'Horror', 'Comedy']","['magic', 'supernatural', 'murder', 'role playing', 'gore', 'break-up', 'drug', 'devil', 'live action role playing', 'larp', 'succubus', 'renaissance fair']",74461,/vuVQFAEBGOq2bP1hj8nk1oQ44tE.jpg,Knights of Badassdom,"['Peter Dinklage', 'Ryan Kwanten', 'Summer Glau', 'Steve Zahn']",15,26,Joe Lynch
8600,['Action'],"['zombie', 'counterfeiter', 'woman director']",120143,/rqy5EjPHRegtCeE9QGr0UweQoVC.jpg,The Four,"['Deng Chao', 'Liu Yifei', 'Collin Chou', 'Ronald Cheng']",20,2,Gordon Chan
8601,['Drama'],"['eroticism', 'feminism', 'seduction', 'masochism', 'theatre play', 'machismo', 'audition', 'bdsm']",197082,/f1t5IFXFwVl2kMmD2a0Y2r8uyek.jpg,Venus in Fur,"['Emmanuelle Seigner', 'Mathieu Amalric']",2,23,Roman Polanski
8602,['Comedy'],[],99367,/orV7VUGoI6yEwhFDyifFGhkLFd4.jpg,Date and Switch,"['Sarah Hyland', 'Nick Offerman', 'Megan Mullally', 'Dakota Johnson']",14,3,Chris Nelson
8603,"['Drama', 'Fantasy', 'Science Fiction']","['virtual reality', 'dystopia', 'computer']",157834,/jsaRDf5Syw0dueU0mSXh4r1yzs0.jpg,The Zero Theorem,"['Christoph Waltz', 'David Thewlis', 'Mélanie Thierry', 'Lucas Hedges']",13,47,Terry Gilliam
8604,"['Drama', 'Fantasy', 'Mystery', 'Romance']",['based on novel'],137321,/7svFBuWKSB1CQGHBW43z7x85vfD.jpg,Winter's Tale,"['Colin Farrell', 'Jessica Brown Findlay', 'Russell Crowe', 'William Hurt']",33,12,Akiva Goldsman
8605,"['Documentary', 'Music']",['rock concert'],206822,/pLDJqCdS7T9jBZFx2zLqbiIXalr.jpg,No Nukes,"['Jackson Browne', 'David Crosby', 'Jane Fonda', 'John Hall']",12,3,Julian Schlossberg
8606,['Drama'],"['father son relationship', 'mexico', 'buenos aires', 'riding a bicycle', 'bicycle', 'patagonia', 'travel', 'road movie']",12124,/4LWMXzCAsQqNFsIybXYcIOEJAu9.jpg,The Journey,"['Walter Quiroz', 'Soledad Alfaro', 'Ricardo Bartis', 'Christina Becerra']",6,7,Fernando E. Solanas
8607,"['Crime', 'Drama', 'Thriller']","['motel', 'criminal', 'corrupt cop']",210047,/ceMpKE2i65abAG0lVi8J9vdcCuR.jpg,Cold Comes the Night,"['Alice Eve', 'Bryan Cranston', 'Logan Marshall-Green', 'Ursula Parker']",18,27,Tze Chun
8608,['Comedy'],[],249923,/yqwIV4PME7Ub8TARMbRZXCMAwmh.jpg,Someone Marry Barry,"['Tyler Labine', 'Damon Wayans Jr.', 'Lucy Punch', 'Hayes MacArthur']",21,24,Rob Pearlstein
8609,"['Romance', 'Comedy']",[],212721,/A8wM050cRqrFEksd3tz3AtzAqZp.jpg,Gerontophilia,"['Pier-Gabriel Lajoie', 'Walter Borden', 'Katie Boland', 'Marie-Hélène Thibault']",8,4,Bruce LaBruce
8610,"['Comedy', 'Romance']",['duringcreditsstinger'],222899,/scGmWVpSt0Yaanwuxe1IvA5lZRG.jpg,About Last Night,"['Kevin Hart', 'Michael Ealy', 'Regina Hall', 'Joy Bryant']",12,5,Steve Pink
8611,"['Comedy', 'Drama']","['hotel', 'painting', 'wartime', 'gunfight', 'theft', 'mentor protégé relationship', 'european', 'hotel lobby', 'renaissance painting']",120467,/nX5XotM9yprCKarRH4fzOq1VM1J.jpg,The Grand Budapest Hotel,"['Ralph Fiennes', 'Tony Revolori', 'F. Murray Abraham', 'Mathieu Amalric']",99,46,Wes Anderson
8612,"['Comedy', 'Romance']","['male friendship', 'friendship', 'dating', 'relationship', 'duringcreditsstinger', 'young adult']",225565,/lvj2Nqr9RLA6ichyui5Th8oZq5s.jpg,That Awkward Moment,"['Zac Efron', 'Miles Teller', 'Michael B. Jordan', 'Imogen Poots']",20,40,Tom Gormican
8613,"['Adventure', 'Drama', 'Science Fiction']","['saving the world', 'artificial intelligence', 'father son relationship', 'single parent', 'nasa', 'expedition', 'wormhole', 'space travel', 'famine', 'black hole', 'dystopia', 'race against time', 'quantum mechanics', 'spaceship', 'space', 'rescue', 'family relationships', 'farmhouse', 'robot', 'astronaut', 'scientist', 'father daughter relationship', 'single father', 'farmer', 'space station', 'imax', 'astrophysics', 'zero gravity', 'courage', 'time paradox', 'relativity']",157336,/nBNZadXqJSdt05SHLqgT0HuC5Gm.jpg,Interstellar,"['Matthew McConaughey', 'Jessica Chastain', 'Anne Hathaway', 'Michael Caine']",36,120,Christopher Nolan
8614,['Comedy'],['action'],205724,/xNYexoVAHKpm7eL0op08H5RgATw.jpg,Welcome to the Jungle,"['Jean-Claude Van Damme', 'Adam Brody', 'Rob Huebel', 'Kristen Schaal']",18,5,Rob Meltzer
8615,"['Action', 'Thriller', 'Mystery']","['airplane', 'conspiracy', 'airplane crash', 'cell phone', 'hijack', 'one night', 'mystery killer']",225574,/ifgEHE1ortukpBF6wh03HCuctdr.jpg,Non-Stop,"['Liam Neeson', 'Julianne Moore', 'Scoot McNairy', 'Michelle Dockery']",28,33,Jaume Collet-Serra
8616,"['Action', 'War']","['based on graphic novel', 'ancient greece', 'duringcreditsstinger', 'sea battle', 'hand to hand combat', 'minions', 'naval warfare', '3d']",53182,/gWQf5j3ZqEfOdW2rIZnkuOOva78.jpg,300: Rise of an Empire,"['Sullivan Stapleton', 'Eva Green', 'Lena Headey', 'Callan Mulvey']",42,90,Noam Murro
8617,['Documentary'],"['physics', 'multiverse', 'supersymetry', 'cern', 'higgs boson']",202141,/bvbsaBSc4IJbpOYAQM45QrenvKA.jpg,Particle Fever,"['Martin Aleksa', 'Nima Arkani-Hamed', 'Savas Dimopoulos', 'Monica Dunford']",7,5,Mark Levinson
8618,"['Comedy', 'Romance']","['independent film', 'woman director']",248774,/pPrL08T3aTATKKailk1IMSTK4gj.jpg,Obvious Child,"['Jenny Slate', 'Jake Lacy', 'Gaby Hoffmann', 'Paul Briganti']",131,25,Gillian Robespierre
8619,"['Drama', 'Comedy', 'Crime']","['suspense', 'mumblegore']",175291,/183jUshuMLtEBo6bf9q2VBISjQy.jpg,Cheap Thrills,"['Pat Healy', 'Ethan Embry', 'Sara Paxton', 'David Koechner']",15,17,E.L. Katz
8620,"['Animation', 'Adventure', 'Family']","['father son relationship', 'egypt', 'intelligence', 'adoption', 'time travel', 'boy', 'child prodigy', 'friendship', 'growing up', 'children', 'talking animal', 'talking dog', 'dog', 'first love', 'ancient egypt', 'time traveler', 'duringcreditsstinger', 'new school', 'george washington', 'gags', 'trouble', 'time paradox', 'prodigy']",82703,/wGRWVfhMdGIThSDld2965oUkJ5E.jpg,Mr. Peabody & Sherman,"['Ty Burrell', 'Max Charles', 'Ariel Winter', 'Allison Janney']",51,11,Rob Minkoff
8621,"['Thriller', 'Science Fiction', 'Drama']","['male nudity', 'scotland', 'edinburgh', 'alien', 'very little dialogue']",97370,/vYbCF0Hn6f4kVtOtVF3FiktiiXd.jpg,Under the Skin,"['Scarlett Johansson', 'Kryštof Hádek', 'Paul Brannigan', 'Michael Moreland']",24,62,Jonathan Glazer
8622,"['Action', 'Crime', 'Drama', 'Thriller']","['street race', 'super cars', 'super speed', 'car', 'based on video game', 'duringcreditsstinger', '3d']",136797,/lN0mP3BNaKirkKl6FJ0yL0wmjSJ.jpg,Need for Speed,"['Aaron Paul', 'Dominic Cooper', 'Imogen Poots', 'Rami Malek']",46,69,Scott Waugh
8623,"['Comedy', 'Drama', 'Romance']","['naivety', 'remake', 'family']",242042,/m8iFS5IW1LSEX0and2FEWzy6GCX.jpg,Barefoot,"['Evan Rachel Wood', 'Scott Speedman', 'J.K. Simmons', 'Treat Williams']",46,4,Andrew Fleming
8624,"['Comedy', 'Drama', 'Crime']","['california', 'sequel', 'murder', 'based on tv series', 'private detective', 'high school reunion', 'duringcreditsstinger', 'crowdfunding']",177494,/nS3L07mQfcNJcisLEKgi8fWoBS1.jpg,Veronica Mars,"['Kristen Bell', 'Jason Dohring', 'Enrico Colantoni', 'Chris Lowell']",53,25,Rob Thomas
8625,['Comedy'],"['competition', 'satire', 'spelling bee', 'estranged father', 'unlikely friendship', 'anger issues']",209403,/cEnpV3XLvgTp3eVXhY2eyQKZk4r.jpg,Bad Words,"['Jason Bateman', 'Kathryn Hahn', 'Rohan Chand', 'Philip Baker Hall']",11,2,Jason Bateman
8626,"['Action', 'Adventure', 'Science Fiction']","['washington d.c.', 'future', 'shield', 'marvel comic', 'superhero', 'based on comic', 'captain america', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe', '3d', 'political thriller']",100402,/5TQ6YDmymBpnF005OyoB7ohZps9.jpg,Captain America: The Winter Soldier,"['Chris Evans', 'Samuel L. Jackson', 'Scarlett Johansson', 'Robert Redford']",70,41,Anthony Russo
8627,['Drama'],"['prison', 'group therapy', 'juvenile delinquent', 'britain', 'masculinity']",209276,/cP5vXTItgkNahGEsaIHudbdIDRG.jpg,Starred Up,"[""Jack O'Connell"", 'Ben Mendelsohn', 'Rupert Friend', 'David Ajala']",31,26,David Mackenzie
8628,"['Drama', 'Adventure']","['bible', 'god', 'noah', '3d']",86834,/5wioUjzwr91fvq7ydunxK2CPSxi.jpg,Noah,"['Russell Crowe', 'Jennifer Connelly', 'Emma Watson', 'Logan Lerman']",18,75,Darren Aronofsky
8629,"['Documentary', 'Music']",[],173455,/aaclaq77XIBEGF3D7iEwsbjXGOR.jpg,Mistaken for Strangers,"['Matt Berninger', 'Tom Berninger', 'Aaron Dessner', 'Bryce Dessner']",6,3,Tom Berninger
8630,"['Comedy', 'Adventure', 'Crime', 'Family']","['musical', 'the muppets']",145220,/bxDby1r6WW3HyWzA9vd8uCMG9E6.jpg,Muppets Most Wanted,"['Ricky Gervais', 'Ty Burrell', 'Tina Fey', 'Steve Whitmire']",66,7,James Bobin
8631,"['Drama', 'Comedy']","['sex', 'body cult', 'female masturbation']",208277,/zyuDsTrb8d3nQTXKIWjjaHMuWdT.jpg,Wetlands,"['Carla Juri', 'Axel Milberg', 'Meret Becker', 'Peri Baumeister']",25,7,David Wnendt
8632,"['Horror', 'Adventure', 'Drama', 'Thriller']","['exotic island', 'wife husband relationship', 'infidelity', 'shipwreck', 'yacht', 'suspense', 'millionaire']",9753,/dg5gHoU11VYT0vAv5Uon6SHeoDr.jpg,Survival Island,"['Billy Zane', 'Kelly Brook', 'Juan Pablo Di Pace', 'Todd Collins']",15,24,Stewart Raffill
8633,['Drama'],"['sport', 'duringcreditsstinger']",200505,/pb5FXL6pypVQbcs3TCzp5GqyTYr.jpg,Draft Day,"['Kevin Costner', 'Jennifer Garner', 'Tom Welling', 'Sam Elliott']",19,29,Ivan Reitman
8634,"['Drama', 'Music']","['sweden', 'punk', 'based on comic', 'all girl band', 'girl band', 'foreign']",191294,/sS01LSy6KDrCZAhtkO18UdnWFT1.jpg,We Are the Best!,"['Mira Barkhammar', 'Mira Grosin', 'Liv LeMoyne', 'David Dencik']",11,15,Lukas Moodysson
8635,"['Action', 'Crime', 'Thriller']","['prison', 'undercover', 'fight', 'police', 'gangster', 'violence', 'outnumbered']",180299,/q3ihLHxBP2TmzejiRDaWbnfARgP.jpg,The Raid 2,"['Iko Uwais', 'Arifin Putra', 'Oka Antara', 'Tio Pakusadewo']",16,23,Gareth Evans
8636,"['Action', 'Adventure', 'Fantasy']","['obsession', 'marvel comic', 'sequel', 'based on comic', 'electrocution', 'medical experiment', 'electricity', 'super powers']",102382,/mUjWof8LHDgCZC9mFp0UYKBf1Dm.jpg,The Amazing Spider-Man 2,"['Andrew Garfield', 'Emma Stone', 'Jamie Foxx', 'Dane DeHaan']",65,102,Marc Webb
8637,['Drama'],"['murder', 'priest', 'ireland', 'recovering alcoholic', 'catholic church', 'confessional', 'death threat']",157832,/fxu3NT8PMCoPG0QLr0j6KoleSp.jpg,Calvary,"['Brendan Gleeson', ""Chris O'Dowd"", 'Kelly Reilly', 'Aidan Gillen']",20,22,John Michael McDonagh
8638,['Horror'],"['hallucination', 'supernatural', 'mirror', 'skepticism', 'ghost']",157547,/ic8C94ylSfcoLkXqPOKzL6DqPcH.jpg,Oculus,"['Karen Gillan', 'Brenton Thwaites', 'Katee Sackhoff', 'James Lafferty']",10,43,Mike Flanagan
8639,"['Drama', 'Thriller']","['based on novel', 'cemetery', 'self-defense', 'flashlight', 'revenge', 'murder', 'home invasion', 'intruder']",244509,/zotsAuntzSFECpDWfkIWePcIJOq.jpg,Cold in July,"['Michael C. Hall', 'Don Johnson', 'Sam Shepard', 'Vinessa Shaw']",22,34,Jim Mickle
8640,"['Comedy', 'Horror']",[],179538,/qK274TQN9ORE8ZfE8z4SiDdtSDY.jpg,Witching & Bitching,"['Hugo Silva', 'Mario Casas', 'Carmen Maura', 'Javier Botet']",14,13,Álex de la Iglesia
8641,"['Animation', 'Adventure', 'Comedy', 'Family']","['bird', 'sequel', 'jungle', 'audition', 'amazon rainforest', 'parrots']",172385,/jZcF7xZVvrX2A4qNOqeHpmtbdBT.jpg,Rio 2,"['Jesse Eisenberg', 'Anne Hathaway', 'Leslie Mann', 'Jamie Foxx']",21,22,Carlos Saldanha
8642,"['Thriller', 'Science Fiction', 'Drama', 'Mystery']","['artificial intelligence', 'technology', 'nanotechnology', 'computer virus', 'super computer', 'resurrection', 'love', 'mind control', 'terrorism', 'scientist', 'extremist', 'moral dilemma', 'computer scientist', 'mind transfer', 'quantum computer', 'mind uploading']",157353,/4eESVBvr7KEvPGUZVL5LDWsANda.jpg,Transcendence,"['Johnny Depp', 'Paul Bettany', 'Rebecca Hall', 'Kate Mara']",41,67,Wally Pfister
8643,"['Drama', 'Horror', 'Thriller']","['female nudity', 'small town', 'shower', 'nudity', 'veterinarian', 'ritual', 'reincarnation', 'supernatural', 'death of a child', 'murder', 'grief', 'gore', 'blood', 'violence', 'ireland', 'pagan', 'hammer horror']",59726,/5qGmSxKYJGhGDkR9zTJ07dQY39J.jpg,Wake Wood,"['Aidan Gillen', 'Eva Birthistle', 'Timothy Spall', 'Ella Connolly']",18,14,David Keating
8644,['Documentary'],[],42697,/c3Gfq13bK9BqScni6dpI2dtKkbX.jpg,Mondo Hollywood,"['Margaretta Ramsey', 'Dale Davis', 'Theodore Charach', 'Ram Dass ']",15,7,Robert Carl Cohen
8645,"['Comedy', 'Romance']","['infidelity', 'revenge', 'unfaithful boyfriend', 'woman', 'sitting on a toilet', 'public toilet', 'marital infidelity', 'laxative', 'unfaithful husband']",193610,/fu7K3rPwJcScizlXbxWAR7ZoUxt.jpg,The Other Woman,"['Cameron Diaz', 'Leslie Mann', 'Kate Upton', 'Don Johnson']",16,4,Nick Cassavetes
8646,"['Animation', 'Comedy', 'Family', 'Action']","['arranged marriage', 'musical', 'escape', 'ancient china']",12242,/ebuRP7g3tJlLxeejylu4Wx4Qsjv.jpg,Mulan II,"['Ming-Na Wen', 'BD Wong', 'Mark Moseley', 'Lucy Liu']",21,16,Darrell Rooney
8647,"['Action', 'Crime', 'Drama']","['martial arts', 'atomic bomb', 'ghetto', 'parkour', 'cops', 'remake', 'undercover cop', 'gangster', 'remake of french film']",254473,/v6M79FGu0G9KSR7bvXL76NbwyqC.jpg,Brick Mansions,"['Paul Walker', 'David Belle', 'RZA', 'Robert Maillet']",12,39,Camille Delamarre
8648,['Drama'],"['tension', 'teenager', 'little brother']",54752,/2ePEgvS5Cj0k6d6ewFjQIZQizY8.jpg,Firstborn,"['Teri Garr', 'Peter Weller', 'Christopher Collet', 'Corey Haim']",8,15,Michael Apted
8649,['Drama'],[],168742,/pX6A55yuMAOVy2AvoIDZzRahyN9.jpg,The Rocket,"['Sitthiphon Disamoe', 'Loungnam Kaosainam', 'Thep Phongam', 'Bunsri Yindi']",6,19,Kim Mordaunt
8650,"['Adventure', 'Comedy', 'Drama']",[],145247,/cE51BdbaxpOWnfSKlSPNy5rzzFV.jpg,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,"['Robert Gustafsson', 'Iwar Wiklander', 'David Wiberg', 'Mia Skäringer']",22,6,Felix Herngren
8651,"['Drama', 'Thriller']","['london england', 'england', 'cheating husband', 'pregnancy', 'construction site', 'one night', 'road movie', 'driving', 'husband wife relationship', 'project manager', 'driving at night', 'car phone']",210479,/2Prgt4JXhwiwkgotknBO4scXR8S.jpg,Locke,"['Tom Hardy', 'Ruth Wilson', 'Andrew Scott', 'Olivia Colman']",12,27,Steven Knight
8652,['Comedy'],"['alcohol', 'baby', 'party', 'family', 'fraternity', 'fraternity house', 'neighbor neighbor relationship', 'bathroom humor']",195589,/bpj8myebvnTw5HDmzTSI8N6WFYr.jpg,Neighbors,"['Seth Rogen', 'Zac Efron', 'Rose Byrne', 'Dave Franco']",51,36,Nicholas Stoller
8653,['Documentary'],['woman director'],258476,/vZBjBGMrouhZp4ersjmuiyQMYNc.jpg,"A Fragile Trust: Plagiarism, Power, and Jayson Blair at the New York Times",[],0,1,Samantha Grant
8654,"['Documentary', 'Drama']","['film business', 'film maker', 'drama', 'dune', 'documentary', 'science fiction', 'director', 'filmmaking', 'alejandro jodorowsky']",191720,/a5nWHsTZ4uL7RXpk8njh7WpBHhW.jpg,Jodorowsky's Dune,"['Alejandro Jodorowsky', 'Michel Seydoux', 'H.R. Giger', 'Chris Foss']",10,9,Frank Pavich
8655,['Drama'],"['victorian england', 'trial', 'slave', 'black woman', 'high society', 'caribbean', 'woman director', 'social issues']",205601,/r0Vp6yjsKD41xF1h6lzRztgV201.jpg,Belle,"['Gugu Mbatha-Raw', 'Tom Wilkinson', 'Miranda Richardson', 'Penelope Wilton']",14,40,Amma Asante
8656,"['Drama', 'Romance']","['new york', 'corruption', 'sister sister relationship', 'magic', 'immigrant', 'nudity', 'nightmare', 'ship', 'quarantine', 'love', 'murder', 'money', 'escape', 'doctor', 'prostitution', 'poland', 'illness']",152599,/s1KTOHIQkn78NT74bz7pmxM6c7x.jpg,The Immigrant,"['Marion Cotillard', 'Jeremy Renner', 'Joaquin Phoenix', 'Dagmara Domińczyk']",9,16,James Gray
8657,"['Action', 'Science Fiction']","['artificial intelligence', 'telepathy', 'intelligence', 'drug mule', 'telekinesis', 'futuristic', 'drug', 'superpower', 'tough girl', 'imax', 'surgery', 'brain capacity', 'synthetic drug', 'human brain']",240832,/rwn876MeqienhOVSSjtUPnwxn0Z.jpg,Lucy,"['Scarlett Johansson', 'Morgan Freeman', 'Choi Min-sik', 'Amr Waked']",59,75,Luc Besson
8658,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']","['1970s', 'mutant', 'time travel', 'marvel comic', 'based on comic', 'superhuman', 'storm', 'beast', 'aftercreditsstinger', 'changing the past or future']",127585,/giUK8ppRbfistadVzHtpainkhq4.jpg,X-Men: Days of Future Past,"['Hugh Jackman', 'James McAvoy', 'Michael Fassbender', 'Jennifer Lawrence']",65,86,Bryan Singer
8659,"['Action', 'Science Fiction', 'Thriller']","['monster', 'godzilla', 'remake', 'giant monster', 'gojira', 'kaiju', 'global threat', 'animal horror']",124905,/szVwkB4H5yyOJBVuQ432b9boO0N.jpg,Godzilla,"['Aaron Taylor-Johnson', 'Ken Watanabe', 'Elizabeth Olsen', 'Juliette Binoche']",35,170,Gareth Edwards
8660,"['Crime', 'Thriller']","['revenge', 'drifter', 'virginia', 'character study', 'neo-noir', 'visual storytelling', 'mumblegore']",188166,/jspgd5F60RH8sKFfuvVW5jVL1F0.jpg,Blue Ruin,"['Macon Blair', 'Devin Ratray', 'Amy Hargreaves', 'Kevin Kolack']",13,30,Jeremy Saulnier
8661,['Comedy'],"['father son relationship', 'kitchen', 'restaurant owner', 'road trip', 'food', 'chef', 'ex-husband ex-wife relationship', 'twitter', 'social media', 'duringcreditsstinger', 'food truck']",212778,/dwweMX2MqYOYGg2Z2lZ8f6uopcg.jpg,Chef,"['Jon Favreau', 'Sofía Vergara', 'Emjay Anthony', 'John Leguizamo']",27,95,Jon Favreau
8662,"['Thriller', 'Horror']","['high school', 'serial killer', 'student']",120852,/ehdYCkpkodmK5ATChzuSEKYjyip.jpg,Lesson of the Evil,"['Hideaki Ito', 'Takayuki Yamada', 'Takehiro Hira', 'Mitsuru Fukikoshi']",17,4,Takashi Miike
8663,['Comedy'],"['playboy', 'birdwatching']",40721,/aSJTSyUOE4popwG3VsdjoBEShpZ.jpg,The Love God?,"['Don Knotts', 'Anne Francis', ""Edmond O'Brien"", 'Maureen Arthur']",4,2,Nat Hiken
8664,['Drama'],"['gay', 'aids', 'homosexuality', 'epidemic', 'tv movie']",113833,/fIf4nLpWHK8BsbH76fPgMbLSjuU.jpg,The Normal Heart,"['Mark Ruffalo', 'Jim Parsons', 'Matt Bomer', 'Julia Roberts']",16,5,Ryan Murphy
8665,['Comedy'],"['africa', 'blind date', 'relationship', 'family vacation', 'family']",232672,/l99PKd9tdwtpOS5jxHwDGKTsVUo.jpg,Blended,"['Drew Barrymore', 'Adam Sandler', 'Wendi McLendon-Covey', 'Bella Thorne']",31,9,Frank Coraci
8666,"['Comedy', 'Music', 'Romance', 'Drama']",[],198277,/og7KVMqGTFaCNPmGVetxtR30Q0z.jpg,Begin Again,"['Mark Ruffalo', 'Keira Knightley', 'Adam Levine', 'Hailee Steinfeld']",47,11,John Carney
8667,"['Drama', 'Comedy']","['wheelchair', 'friendship', 'single mother', 'punk rocker', 'woman director']",253270,/v8vbMiRFdhblKqOAhI3evcAKcQH.jpg,Kelly & Cal,"['Juliette Lewis', 'Cybill Shepherd', 'Alysia Reiner', 'Jonny Weston']",5,4,Jen McGowan
8668,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']","['fairy tale', 'villain', 'sleeping beauty', 'dark fantasy', 'based on fairy tale', 'adaptation', 'retelling', 'literary adaptation', '3d']",102651,/4FYu1AAu14tuBU0lns0hbKiHUcH.jpg,Maleficent,"['Angelina Jolie', 'Elle Fanning', 'Sharlto Copley', 'Sam Riley']",82,14,Robert Stromberg
8669,"['Horror', 'Action', 'Comedy']","['beaver', 'zombie', 'animal attack']",254474,/pn3R6VZq4UdM7qdIhw5YOHnwNna.jpg,Zombeavers,"['Rachel Melvin', 'Cortney Palm', 'Lexi Atkins', 'Hutch Dano']",11,34,Jordan Rubin
8670,"['Romance', 'Comedy']",[],194722,/pJZDvfzFQM7vymHwhEuTGuNPcEj.jpg,At Middleton,"['Vera Farmiga', 'Andy García', 'Taissa Farmiga', 'Spencer Lofranco']",12,24,Adam Rogers
8671,"['Comedy', 'Western']","['gunslinger', 'farmer', 'wild west', 'laxative']",188161,/12fqfvUmBOPg2pA0RsEhc31P28O.jpg,A Million Ways to Die in the West,"['Seth MacFarlane', 'Charlize Theron', 'Liam Neeson', 'Amanda Seyfried']",44,22,Seth MacFarlane
8672,"['Action', 'Science Fiction']","['deja vu', 'time warp', 'restart', 'dystopia', 'war', 'alien', 'military officer', 'soldier', 'alien invasion', 'exoskeleton']",137113,/tpoVEYvm6qcXueZrQYJNRLXL88s.jpg,Edge of Tomorrow,"['Tom Cruise', 'Emily Blunt', 'Brendan Gleeson', 'Bill Paxton']",40,111,Doug Liman
